id,type,parent_id,branch_level,translate_x,translate_y,translate_z,rotate_x,rotate_y,rotate_z,scale_x,scale_y,scale_z,color_r,color_g,color_b,color_a,geometry,hide,topo,ratio,ch_input_id
802,5,1,1,1.0,-2.0,5.5529,0.0,0.0,0.0,0.15,0.15,0.15,35,25,16,255,22,0,0,0.1,0
803,5,1,1,2.0,-2.0,5.4588,0.0,0.0,0.0,0.15,0.15,0.15,88,80,67,255,22,0,0,0.1,0
804,5,1,1,3.0,-2.0,6.1647,0.0,0.0,0.0,0.15,0.15,0.15,35,33,21,255,22,0,0,0.1,0
805,5,1,1,4.0,-2.0,5.6941,0.0,0.0,0.0,0.15,0.15,0.15,32,23,16,255,22,0,0,0.1,0
806,5,1,1,5.0,-2.0,5.0824,0.0,0.0,0.0,0.15,0.15,0.15,33,23,14,255,22,0,0,0.1,0
807,5,1,1,6.0,-2.0,5.4118,0.0,0.0,0.0,0.15,0.15,0.15,43,40,25,255,22,0,0,0.1,0
808,5,1,1,7.0,-2.0,5.6941,0.0,0.0,0.0,0.15,0.15,0.15,38,31,21,255,22,0,0,0.1,0
809,5,1,1,8.0,-2.0,5.5059,0.0,0.0,0.0,0.15,0.15,0.15,42,35,27,255,22,0,0,0.1,0
810,5,1,1,9.0,-2.0,5.5059,0.0,0.0,0.0,0.15,0.15,0.15,39,32,26,255,22,0,0,0.1,0
811,5,1,1,10.0,-2.0,5.4118,0.0,0.0,0.0,0.15,0.15,0.15,37,30,24,255,22,0,0,0.1,0
812,5,1,1,11.0,-2.0,4.9412,0.0,0.0,0.0,0.15,0.15,0.15,33,26,18,255,22,0,0,0.1,0
813,5,1,1,12.0,-2.0,4.6118,0.0,0.0,0.0,0.15,0.15,0.15,49,41,38,255,22,0,0,0.1,0
814,5,1,1,13.0,-2.0,3.8588,0.0,0.0,0.0,0.15,0.15,0.15,42,33,28,255,22,0,0,0.1,0
815,5,1,1,14.0,-2.0,3.4353,0.0,0.0,0.0,0.15,0.15,0.15,36,29,23,255,22,0,0,0.1,0
816,5,1,1,15.0,-2.0,3.4824,0.0,0.0,0.0,0.15,0.15,0.15,42,35,27,255,22,0,0,0.1,0
817,5,1,1,16.0,-2.0,3.9059,0.0,0.0,0.0,0.15,0.15,0.15,39,28,22,255,22,0,0,0.1,0
818,5,1,1,17.0,-2.0,3.3882,0.0,0.0,0.0,0.15,0.15,0.15,48,38,29,255,22,0,0,0.1,0
819,5,1,1,18.0,-2.0,3.1529,0.0,0.0,0.0,0.15,0.15,0.15,38,30,27,255,22,0,0,0.1,0
820,5,1,1,19.0,-2.0,3.4824,0.0,0.0,0.0,0.15,0.15,0.15,99,86,69,255,22,0,0,0.1,0
821,5,1,1,-19.0,-3.0,3.8118,0.0,0.0,0.0,0.15,0.15,0.15,92,68,42,255,22,0,0,0.1,0
822,5,1,1,-18.0,-3.0,4.2353,0.0,0.0,0.0,0.15,0.15,0.15,93,78,55,255,22,0,0,0.1,0
823,5,1,1,-17.0,-3.0,4.7529,0.0,0.0,0.0,0.15,0.15,0.15,76,72,47,255,22,0,0,0.1,0
824,5,1,1,-16.0,-3.0,5.6941,0.0,0.0,0.0,0.15,0.15,0.15,69,60,45,255,22,0,0,0.1,0
825,5,1,1,-15.0,-3.0,6.6824,0.0,0.0,0.0,0.15,0.15,0.15,64,42,19,255,22,0,0,0.1,0
826,5,1,1,-14.0,-3.0,6.7294,0.0,0.0,0.0,0.15,0.15,0.15,116,87,53,255,22,0,0,0.1,0
827,5,1,1,-13.0,-3.0,6.7294,0.0,0.0,0.0,0.15,0.15,0.15,88,75,56,255,22,0,0,0.1,0
828,5,1,1,-12.0,-3.0,7.9529,0.0,0.0,0.0,0.15,0.15,0.15,109,92,62,255,22,0,0,0.1,0
829,5,1,1,-11.0,-3.0,8.9882,0.0,0.0,0.0,0.15,0.15,0.15,89,57,34,255,22,0,0,0.1,0
830,5,1,1,-10.0,-3.0,9.2706,0.0,0.0,0.0,0.15,0.15,0.15,81,55,38,255,22,0,0,0.1,0
831,5,1,1,-9.0,-3.0,9.5529,0.0,0.0,0.0,0.15,0.15,0.15,89,76,60,255,22,0,0,0.1,0
832,5,1,1,-8.0,-3.0,9.9765,0.0,0.0,0.0,0.15,0.15,0.15,80,64,48,255,22,0,0,0.1,0
833,5,1,1,-7.0,-3.0,9.3647,0.0,0.0,0.0,0.15,0.15,0.15,86,63,45,255,22,0,0,0.1,0
834,5,1,1,-6.0,-3.0,9.0353,0.0,0.0,0.0,0.15,0.15,0.15,32,22,13,255,22,0,0,0.1,0
835,5,1,1,-5.0,-3.0,8.3294,0.0,0.0,0.0,0.15,0.15,0.15,37,25,9,255,22,0,0,0.1,0
836,5,1,1,-4.0,-3.0,7.3412,0.0,0.0,0.0,0.15,0.15,0.15,62,49,41,255,22,0,0,0.1,0
837,5,1,1,-3.0,-3.0,6.3059,0.0,0.0,0.0,0.15,0.15,0.15,44,33,29,255,22,0,0,0.1,0
838,5,1,1,-2.0,-3.0,5.5529,0.0,0.0,0.0,0.15,0.15,0.15,72,65,49,255,22,0,0,0.1,0
839,5,1,1,-1.0,-3.0,5.7882,0.0,0.0,0.0,0.15,0.15,0.15,34,25,20,255,22,0,0,0.1,0
840,5,1,1,0.0,-3.0,6.3059,0.0,0.0,0.0,0.15,0.15,0.15,43,36,30,255,22,0,0,0.1,0
841,5,1,1,1.0,-3.0,6.4,0.0,0.0,0.0,0.15,0.15,0.15,43,34,25,255,22,0,0,0.1,0
842,5,1,1,2.0,-3.0,6.0706,0.0,0.0,0.0,0.15,0.15,0.15,87,76,58,255,22,0,0,0.1,0
843,5,1,1,3.0,-3.0,6.4471,0.0,0.0,0.0,0.15,0.15,0.15,66,52,39,255,22,0,0,0.1,0
844,5,1,1,4.0,-3.0,6.1176,0.0,0.0,0.0,0.15,0.15,0.15,39,30,23,255,22,0,0,0.1,0
845,5,1,1,5.0,-3.0,5.5529,0.0,0.0,0.0,0.15,0.15,0.15,37,28,19,255,22,0,0,0.1,0
846,5,1,1,6.0,-3.0,5.6941,0.0,0.0,0.0,0.15,0.15,0.15,140,120,96,255,22,0,0,0.1,0
847,5,1,1,7.0,-3.0,6.3059,0.0,0.0,0.0,0.15,0.15,0.15,71,62,53,255,22,0,0,0.1,0
848,5,1,1,8.0,-3.0,5.9765,0.0,0.0,0.0,0.15,0.15,0.15,46,39,33,255,22,0,0,0.1,0
849,5,1,1,9.0,-3.0,6.2118,0.0,0.0,0.0,0.15,0.15,0.15,34,29,23,255,22,0,0,0.1,0
850,5,1,1,10.0,-3.0,5.8824,0.0,0.0,0.0,0.15,0.15,0.15,36,29,21,255,22,0,0,0.1,0
851,5,1,1,11.0,-3.0,5.4118,0.0,0.0,0.0,0.15,0.15,0.15,39,32,26,255,22,0,0,0.1,0
852,5,1,1,12.0,-3.0,4.8471,0.0,0.0,0.0,0.15,0.15,0.15,47,40,34,255,22,0,0,0.1,0
853,5,1,1,13.0,-3.0,4.3294,0.0,0.0,0.0,0.15,0.15,0.15,70,60,50,255,22,0,0,0.1,0
854,5,1,1,14.0,-3.0,3.8588,0.0,0.0,0.0,0.15,0.15,0.15,51,44,38,255,22,0,0,0.1,0
855,5,1,1,15.0,-3.0,4.0,0.0,0.0,0.0,0.15,0.15,0.15,65,56,47,255,22,0,0,0.1,0
856,5,1,1,16.0,-3.0,4.5647,0.0,0.0,0.0,0.15,0.15,0.15,115,98,80,255,22,0,0,0.1,0
857,5,1,1,17.0,-3.0,3.9529,0.0,0.0,0.0,0.15,0.15,0.15,42,35,29,255,22,0,0,0.1,0
858,5,1,1,18.0,-3.0,3.3882,0.0,0.0,0.0,0.15,0.15,0.15,57,46,42,255,22,0,0,0.1,0
859,5,1,1,19.0,-3.0,3.4353,0.0,0.0,0.0,0.15,0.15,0.15,172,130,105,255,22,0,0,0.1,0
860,5,1,1,-19.0,-4.0,4.3294,0.0,0.0,0.0,0.15,0.15,0.15,59,51,32,255,22,0,0,0.1,0
861,5,1,1,-18.0,-4.0,4.7529,0.0,0.0,0.0,0.15,0.15,0.15,59,50,33,255,22,0,0,0.1,0
862,5,1,1,-17.0,-4.0,5.3647,0.0,0.0,0.0,0.15,0.15,0.15,67,59,38,255,22,0,0,0.1,0
863,5,1,1,-16.0,-4.0,5.4118,0.0,0.0,0.0,0.15,0.15,0.15,52,36,20,255,22,0,0,0.1,0
864,5,1,1,-15.0,-4.0,5.6471,0.0,0.0,0.0,0.15,0.15,0.15,98,84,57,255,22,0,0,0.1,0
865,5,1,1,-14.0,-4.0,5.6941,0.0,0.0,0.0,0.15,0.15,0.15,147,112,80,255,22,0,0,0.1,0
866,5,1,1,-13.0,-4.0,6.7765,0.0,0.0,0.0,0.15,0.15,0.15,159,127,89,255,22,0,0,0.1,0
867,5,1,1,-12.0,-4.0,7.9529,0.0,0.0,0.0,0.15,0.15,0.15,112,86,51,255,22,0,0,0.1,0
868,5,1,1,-11.0,-4.0,9.0824,0.0,0.0,0.0,0.15,0.15,0.15,125,90,62,255,22,0,0,0.1,0
869,5,1,1,-10.0,-4.0,9.6471,0.0,0.0,0.0,0.15,0.15,0.15,133,106,76,255,22,0,0,0.1,0
870,5,1,1,-9.0,-4.0,9.8353,0.0,0.0,0.0,0.15,0.15,0.15,71,58,41,255,22,0,0,0.1,0
871,5,1,1,-8.0,-4.0,10.2588,0.0,0.0,0.0,0.15,0.15,0.15,71,53,39,255,22,0,0,0.1,0
872,5,1,1,-7.0,-4.0,9.9294,0.0,0.0,0.0,0.15,0.15,0.15,78,55,37,255,22,0,0,0.1,0
873,5,1,1,-6.0,-4.0,9.0824,0.0,0.0,0.0,0.15,0.15,0.15,61,38,24,255,22,0,0,0.1,0
874,5,1,1,-5.0,-4.0,8.2353,0.0,0.0,0.0,0.15,0.15,0.15,93,71,50,255,22,0,0,0.1,0
875,5,1,1,-4.0,-4.0,7.1059,0.0,0.0,0.0,0.15,0.15,0.15,52,38,29,255,22,0,0,0.1,0
876,5,1,1,-3.0,-4.0,6.0235,0.0,0.0,0.0,0.15,0.15,0.15,53,40,31,255,22,0,0,0.1,0
877,5,1,1,-2.0,-4.0,5.6941,0.0,0.0,0.0,0.15,0.15,0.15,53,46,40,255,22,0,0,0.1,0
878,5,1,1,-1.0,-4.0,6.5412,0.0,0.0,0.0,0.15,0.15,0.15,39,30,25,255,22,0,0,0.1,0
879,5,1,1,0.0,-4.0,7.0118,0.0,0.0,0.0,0.15,0.15,0.15,43,32,26,255,22,0,0,0.1,0
880,5,1,1,1.0,-4.0,6.5412,0.0,0.0,0.0,0.15,0.15,0.15,41,31,29,255,22,0,0,0.1,0
881,5,1,1,2.0,-4.0,6.4,0.0,0.0,0.0,0.15,0.15,0.15,67,58,41,255,22,0,0,0.1,0
882,5,1,1,3.0,-4.0,6.4941,0.0,0.0,0.0,0.15,0.15,0.15,102,80,66,255,22,0,0,0.1,0
883,5,1,1,4.0,-4.0,6.4,0.0,0.0,0.0,0.15,0.15,0.15,36,26,16,255,22,0,0,0.1,0
884,5,1,1,5.0,-4.0,6.4,0.0,0.0,0.0,0.15,0.15,0.15,41,30,24,255,22,0,0,0.1,0
885,5,1,1,6.0,-4.0,6.4941,0.0,0.0,0.0,0.15,0.15,0.15,36,26,17,255,22,0,0,0.1,0
886,5,1,1,7.0,-4.0,6.4941,0.0,0.0,0.0,0.15,0.15,0.15,36,26,17,255,22,0,0,0.1,0
887,5,1,1,8.0,-4.0,6.5412,0.0,0.0,0.0,0.15,0.15,0.15,44,35,26,255,22,0,0,0.1,0
888,5,1,1,9.0,-4.0,6.9176,0.0,0.0,0.0,0.15,0.15,0.15,42,32,23,255,22,0,0,0.1,0
889,5,1,1,10.0,-4.0,6.5412,0.0,0.0,0.0,0.15,0.15,0.15,47,38,29,255,22,0,0,0.1,0
890,5,1,1,11.0,-4.0,5.7412,0.0,0.0,0.0,0.15,0.15,0.15,41,31,21,255,22,0,0,0.1,0
891,5,1,1,12.0,-4.0,4.9882,0.0,0.0,0.0,0.15,0.15,0.15,71,61,51,255,22,0,0,0.1,0
892,5,1,1,13.0,-4.0,4.5647,0.0,0.0,0.0,0.15,0.15,0.15,47,37,28,255,22,0,0,0.1,0
893,5,1,1,14.0,-4.0,4.3765,0.0,0.0,0.0,0.15,0.15,0.15,83,67,52,255,22,0,0,0.1,0
894,5,1,1,15.0,-4.0,4.1882,0.0,0.0,0.0,0.15,0.15,0.15,58,49,40,255,22,0,0,0.1,0
895,5,1,1,16.0,-4.0,4.6588,0.0,0.0,0.0,0.15,0.15,0.15,51,41,29,255,22,0,0,0.1,0
896,5,1,1,17.0,-4.0,4.5176,0.0,0.0,0.0,0.15,0.15,0.15,50,41,36,255,22,0,0,0.1,0
897,5,1,1,18.0,-4.0,3.6706,0.0,0.0,0.0,0.15,0.15,0.15,46,37,30,255,22,0,0,0.1,0
898,5,1,1,19.0,-4.0,3.4353,0.0,0.0,0.0,0.15,0.15,0.15,46,30,17,255,22,0,0,0.1,0
899,5,1,1,-19.0,-5.0,4.6588,0.0,0.0,0.0,0.15,0.15,0.15,82,75,59,255,22,0,0,0.1,0
900,5,1,1,-18.0,-5.0,4.8471,0.0,0.0,0.0,0.15,0.15,0.15,61,53,40,255,22,0,0,0.1,0
901,5,1,1,-17.0,-5.0,4.8941,0.0,0.0,0.0,0.15,0.15,0.15,60,54,38,255,22,0,0,0.1,0
902,5,1,1,-16.0,-5.0,4.4235,0.0,0.0,0.0,0.15,0.15,0.15,137,91,58,255,22,0,0,0.1,0
903,5,1,1,-15.0,-5.0,4.7059,0.0,0.0,0.0,0.15,0.15,0.15,144,113,69,255,22,0,0,0.1,0
904,5,1,1,-14.0,-5.0,5.8353,0.0,0.0,0.0,0.15,0.15,0.15,158,129,87,255,22,0,0,0.1,0
905,5,1,1,-13.0,-5.0,7.0118,0.0,0.0,0.0,0.15,0.15,0.15,72,60,48,255,22,0,0,0.1,0
906,5,1,1,-12.0,-5.0,7.8588,0.0,0.0,0.0,0.15,0.15,0.15,73,56,40,255,22,0,0,0.1,0
907,5,1,1,-11.0,-5.0,8.7059,0.0,0.0,0.0,0.15,0.15,0.15,73,62,44,255,22,0,0,0.1,0
908,5,1,1,-10.0,-5.0,9.2235,0.0,0.0,0.0,0.15,0.15,0.15,64,45,38,255,22,0,0,0.1,0
909,5,1,1,-9.0,-5.0,9.7882,0.0,0.0,0.0,0.15,0.15,0.15,71,53,31,255,22,0,0,0.1,0
910,5,1,1,-8.0,-5.0,10.3059,0.0,0.0,0.0,0.15,0.15,0.15,93,62,42,255,22,0,0,0.1,0
911,5,1,1,-7.0,-5.0,10.0235,0.0,0.0,0.0,0.15,0.15,0.15,97,76,45,255,22,0,0,0.1,0
912,5,1,1,-6.0,-5.0,8.7529,0.0,0.0,0.0,0.15,0.15,0.15,82,62,37,255,22,0,0,0.1,0
913,5,1,1,-5.0,-5.0,7.6706,0.0,0.0,0.0,0.15,0.15,0.15,73,57,42,255,22,0,0,0.1,0
914,5,1,1,-4.0,-5.0,6.5882,0.0,0.0,0.0,0.15,0.15,0.15,78,57,40,255,22,0,0,0.1,0
915,5,1,1,-3.0,-5.0,6.4,0.0,0.0,0.0,0.15,0.15,0.15,33,23,14,255,22,0,0,0.1,0
916,5,1,1,-2.0,-5.0,6.1647,0.0,0.0,0.0,0.15,0.15,0.15,40,32,19,255,22,0,0,0.1,0
917,5,1,1,-1.0,-5.0,6.6353,0.0,0.0,0.0,0.15,0.15,0.15,71,64,48,255,22,0,0,0.1,0
918,5,1,1,0.0,-5.0,6.7765,0.0,0.0,0.0,0.15,0.15,0.15,81,62,45,255,22,0,0,0.1,0
919,5,1,1,1.0,-5.0,6.4941,0.0,0.0,0.0,0.15,0.15,0.15,60,50,38,255,22,0,0,0.1,0
920,5,1,1,2.0,-5.0,6.4941,0.0,0.0,0.0,0.15,0.15,0.15,49,39,30,255,22,0,0,0.1,0
921,5,1,1,3.0,-5.0,6.5882,0.0,0.0,0.0,0.15,0.15,0.15,73,55,43,255,22,0,0,0.1,0
922,5,1,1,4.0,-5.0,7.0588,0.0,0.0,0.0,0.15,0.15,0.15,37,27,18,255,22,0,0,0.1,0
923,5,1,1,5.0,-5.0,7.1059,0.0,0.0,0.0,0.15,0.15,0.15,35,25,16,255,22,0,0,0.1,0
924,5,1,1,6.0,-5.0,6.9176,0.0,0.0,0.0,0.15,0.15,0.15,39,29,20,255,22,0,0,0.1,0
925,5,1,1,7.0,-5.0,6.6353,0.0,0.0,0.0,0.15,0.15,0.15,40,33,25,255,22,0,0,0.1,0
926,5,1,1,8.0,-5.0,6.5412,0.0,0.0,0.0,0.15,0.15,0.15,46,39,29,255,22,0,0,0.1,0
927,5,1,1,9.0,-5.0,6.6824,0.0,0.0,0.0,0.15,0.15,0.15,85,70,51,255,22,0,0,0.1,0
928,5,1,1,10.0,-5.0,6.1647,0.0,0.0,0.0,0.15,0.15,0.15,62,50,36,255,22,0,0,0.1,0
929,5,1,1,11.0,-5.0,5.3647,0.0,0.0,0.0,0.15,0.15,0.15,82,66,53,255,22,0,0,0.1,0
930,5,1,1,12.0,-5.0,4.9412,0.0,0.0,0.0,0.15,0.15,0.15,36,25,19,255,22,0,0,0.1,0
931,5,1,1,13.0,-5.0,5.0353,0.0,0.0,0.0,0.15,0.15,0.15,44,34,24,255,22,0,0,0.1,0
932,5,1,1,14.0,-5.0,4.7529,0.0,0.0,0.0,0.15,0.15,0.15,45,35,26,255,22,0,0,0.1,0
933,5,1,1,15.0,-5.0,4.6118,0.0,0.0,0.0,0.15,0.15,0.15,79,67,51,255,22,0,0,0.1,0
934,5,1,1,16.0,-5.0,4.7529,0.0,0.0,0.0,0.15,0.15,0.15,55,45,33,255,22,0,0,0.1,0
935,5,1,1,17.0,-5.0,4.5647,0.0,0.0,0.0,0.15,0.15,0.15,54,44,35,255,22,0,0,0.1,0
936,5,1,1,18.0,-5.0,3.8118,0.0,0.0,0.0,0.15,0.15,0.15,60,52,39,255,22,0,0,0.1,0
937,5,1,1,19.0,-5.0,3.3882,0.0,0.0,0.0,0.15,0.15,0.15,40,24,24,255,22,0,0,0.1,0
938,5,1,1,-19.0,-6.0,4.2353,0.0,0.0,0.0,0.15,0.15,0.15,77,74,39,255,22,0,0,0.1,0
939,5,1,1,-18.0,-6.0,4.5647,0.0,0.0,0.0,0.15,0.15,0.15,86,74,50,255,22,0,0,0.1,0
940,5,1,1,-17.0,-6.0,4.2824,0.0,0.0,0.0,0.15,0.15,0.15,98,81,53,255,22,0,0,0.1,0
941,5,1,1,-16.0,-6.0,4.0,0.0,0.0,0.0,0.15,0.15,0.15,103,82,55,255,22,0,0,0.1,0
942,5,1,1,-15.0,-6.0,4.7059,0.0,0.0,0.0,0.15,0.15,0.15,62,56,44,255,22,0,0,0.1,0
943,5,1,1,-14.0,-6.0,5.6941,0.0,0.0,0.0,0.15,0.15,0.15,52,45,29,255,22,0,0,0.1,0
944,5,1,1,-13.0,-6.0,6.3529,0.0,0.0,0.0,0.15,0.15,0.15,69,56,40,255,22,0,0,0.1,0
945,5,1,1,-12.0,-6.0,7.2,0.0,0.0,0.0,0.15,0.15,0.15,81,67,54,255,22,0,0,0.1,0
946,5,1,1,-11.0,-6.0,8.3294,0.0,0.0,0.0,0.15,0.15,0.15,105,82,51,255,22,0,0,0.1,0
947,5,1,1,-10.0,-6.0,8.8471,0.0,0.0,0.0,0.15,0.15,0.15,153,117,81,255,22,0,0,0.1,0
948,5,1,1,-9.0,-6.0,9.5529,0.0,0.0,0.0,0.15,0.15,0.15,159,122,78,255,22,0,0,0.1,0
949,5,1,1,-8.0,-6.0,9.8824,0.0,0.0,0.0,0.15,0.15,0.15,141,100,72,255,22,0,0,0.1,0
950,5,1,1,-7.0,-6.0,9.8824,0.0,0.0,0.0,0.15,0.15,0.15,43,36,26,255,22,0,0,0.1,0
951,5,1,1,-6.0,-6.0,8.8941,0.0,0.0,0.0,0.15,0.15,0.15,83,53,43,255,22,0,0,0.1,0
952,5,1,1,-5.0,-6.0,7.7176,0.0,0.0,0.0,0.15,0.15,0.15,42,37,17,255,22,0,0,0.1,0
953,5,1,1,-4.0,-6.0,7.2,0.0,0.0,0.0,0.15,0.15,0.15,32,22,13,255,22,0,0,0.1,0
954,5,1,1,-3.0,-6.0,7.0588,0.0,0.0,0.0,0.15,0.15,0.15,46,36,27,255,22,0,0,0.1,0
955,5,1,1,-2.0,-6.0,6.5412,0.0,0.0,0.0,0.15,0.15,0.15,35,22,13,255,22,0,0,0.1,0
956,5,1,1,-1.0,-6.0,6.6824,0.0,0.0,0.0,0.15,0.15,0.15,60,55,49,255,22,0,0,0.1,0
957,5,1,1,0.0,-6.0,6.8235,0.0,0.0,0.0,0.15,0.15,0.15,51,40,34,255,22,0,0,0.1,0
958,5,1,1,1.0,-6.0,6.7294,0.0,0.0,0.0,0.15,0.15,0.15,41,31,22,255,22,0,0,0.1,0
959,5,1,1,2.0,-6.0,6.6353,0.0,0.0,0.0,0.15,0.15,0.15,49,38,32,255,22,0,0,0.1,0
960,5,1,1,3.0,-6.0,7.0118,0.0,0.0,0.0,0.15,0.15,0.15,58,49,34,255,22,0,0,0.1,0
961,5,1,1,4.0,-6.0,7.8588,0.0,0.0,0.0,0.15,0.15,0.15,46,36,24,255,22,0,0,0.1,0
962,5,1,1,5.0,-6.0,7.9529,0.0,0.0,0.0,0.15,0.15,0.15,36,25,19,255,22,0,0,0.1,0
963,5,1,1,6.0,-6.0,7.5294,0.0,0.0,0.0,0.15,0.15,0.15,36,25,21,255,22,0,0,0.1,0
964,5,1,1,7.0,-6.0,7.3412,0.0,0.0,0.0,0.15,0.15,0.15,35,31,22,255,22,0,0,0.1,0
965,5,1,1,8.0,-6.0,7.0118,0.0,0.0,0.0,0.15,0.15,0.15,41,31,22,255,22,0,0,0.1,0
966,5,1,1,9.0,-6.0,6.3059,0.0,0.0,0.0,0.15,0.15,0.15,32,22,13,255,22,0,0,0.1,0
967,5,1,1,10.0,-6.0,5.6,0.0,0.0,0.0,0.15,0.15,0.15,37,27,18,255,22,0,0,0.1,0
968,5,1,1,11.0,-6.0,5.5059,0.0,0.0,0.0,0.15,0.15,0.15,35,25,16,255,22,0,0,0.1,0
969,5,1,1,12.0,-6.0,5.6941,0.0,0.0,0.0,0.15,0.15,0.15,39,29,20,255,22,0,0,0.1,0
970,5,1,1,13.0,-6.0,5.4118,0.0,0.0,0.0,0.15,0.15,0.15,55,52,37,255,22,0,0,0.1,0
971,5,1,1,14.0,-6.0,4.7529,0.0,0.0,0.0,0.15,0.15,0.15,106,89,63,255,22,0,0,0.1,0
972,5,1,1,15.0,-6.0,4.7059,0.0,0.0,0.0,0.15,0.15,0.15,98,81,63,255,22,0,0,0.1,0
973,5,1,1,16.0,-6.0,4.7059,0.0,0.0,0.0,0.15,0.15,0.15,130,106,78,255,22,0,0,0.1,0
974,5,1,1,17.0,-6.0,4.3294,0.0,0.0,0.0,0.15,0.15,0.15,126,108,96,255,22,0,0,0.1,0
975,5,1,1,18.0,-6.0,3.8118,0.0,0.0,0.0,0.15,0.15,0.15,91,71,60,255,22,0,0,0.1,0
976,5,1,1,19.0,-6.0,3.6235,0.0,0.0,0.0,0.15,0.15,0.15,59,47,35,255,22,0,0,0.1,0
977,5,1,1,-19.0,-7.0,3.5765,0.0,0.0,0.0,0.15,0.15,0.15,103,83,58,255,22,0,0,0.1,0
978,5,1,1,-18.0,-7.0,3.7176,0.0,0.0,0.0,0.15,0.15,0.15,112,88,60,255,22,0,0,0.1,0
979,5,1,1,-17.0,-7.0,3.6235,0.0,0.0,0.0,0.15,0.15,0.15,111,91,58,255,22,0,0,0.1,0
980,5,1,1,-16.0,-7.0,3.8118,0.0,0.0,0.0,0.15,0.15,0.15,67,55,39,255,22,0,0,0.1,0
981,5,1,1,-15.0,-7.0,4.2824,0.0,0.0,0.0,0.15,0.15,0.15,113,92,61,255,22,0,0,0.1,0
982,5,1,1,-14.0,-7.0,4.9882,0.0,0.0,0.0,0.15,0.15,0.15,149,106,71,255,22,0,0,0.1,0
983,5,1,1,-13.0,-7.0,5.8824,0.0,0.0,0.0,0.15,0.15,0.15,153,127,100,255,22,0,0,0.1,0
984,5,1,1,-12.0,-7.0,6.8235,0.0,0.0,0.0,0.15,0.15,0.15,150,120,84,255,22,0,0,0.1,0
985,5,1,1,-11.0,-7.0,7.6235,0.0,0.0,0.0,0.15,0.15,0.15,132,101,80,255,22,0,0,0.1,0
986,5,1,1,-10.0,-7.0,8.3294,0.0,0.0,0.0,0.15,0.15,0.15,86,65,48,255,22,0,0,0.1,0
987,5,1,1,-9.0,-7.0,8.7059,0.0,0.0,0.0,0.15,0.15,0.15,119,88,68,255,22,0,0,0.1,0
988,5,1,1,-8.0,-7.0,8.8471,0.0,0.0,0.0,0.15,0.15,0.15,140,105,75,255,22,0,0,0.1,0
989,5,1,1,-7.0,-7.0,9.0824,0.0,0.0,0.0,0.15,0.15,0.15,80,63,45,255,22,0,0,0.1,0
990,5,1,1,-6.0,-7.0,9.0353,0.0,0.0,0.0,0.15,0.15,0.15,118,81,52,255,22,0,0,0.1,0
991,5,1,1,-5.0,-7.0,8.7059,0.0,0.0,0.0,0.15,0.15,0.15,31,23,12,255,22,0,0,0.1,0
992,5,1,1,-4.0,-7.0,8.3765,0.0,0.0,0.0,0.15,0.15,0.15,36,26,16,255,22,0,0,0.1,0
993,5,1,1,-3.0,-7.0,7.6706,0.0,0.0,0.0,0.15,0.15,0.15,38,28,19,255,22,0,0,0.1,0
994,5,1,1,-2.0,-7.0,6.8706,0.0,0.0,0.0,0.15,0.15,0.15,47,34,26,255,22,0,0,0.1,0
995,5,1,1,-1.0,-7.0,7.3882,0.0,0.0,0.0,0.15,0.15,0.15,45,34,30,255,22,0,0,0.1,0
996,5,1,1,0.0,-7.0,7.3882,0.0,0.0,0.0,0.15,0.15,0.15,42,32,23,255,22,0,0,0.1,0
997,5,1,1,1.0,-7.0,7.3412,0.0,0.0,0.0,0.15,0.15,0.15,41,30,26,255,22,0,0,0.1,0
998,5,1,1,2.0,-7.0,7.4353,0.0,0.0,0.0,0.15,0.15,0.15,62,52,40,255,22,0,0,0.1,0
999,5,1,1,3.0,-7.0,7.9059,0.0,0.0,0.0,0.15,0.15,0.15,43,33,23,255,22,0,0,0.1,0
1000,5,1,1,4.0,-7.0,8.3765,0.0,0.0,0.0,0.15,0.15,0.15,51,42,33,255,22,0,0,0.1,0
1001,5,1,1,5.0,-7.0,8.6588,0.0,0.0,0.0,0.15,0.15,0.15,38,28,19,255,22,0,0,0.1,0
1002,5,1,1,6.0,-7.0,8.2353,0.0,0.0,0.0,0.15,0.15,0.15,55,45,36,255,22,0,0,0.1,0
1003,5,1,1,7.0,-7.0,7.7176,0.0,0.0,0.0,0.15,0.15,0.15,37,27,18,255,22,0,0,0.1,0
1004,5,1,1,8.0,-7.0,7.3412,0.0,0.0,0.0,0.15,0.15,0.15,48,38,29,255,22,0,0,0.1,0
1005,5,1,1,9.0,-7.0,6.9176,0.0,0.0,0.0,0.15,0.15,0.15,39,30,21,255,22,0,0,0.1,0
1006,5,1,1,10.0,-7.0,6.4471,0.0,0.0,0.0,0.15,0.15,0.15,38,28,19,255,22,0,0,0.1,0
1007,5,1,1,11.0,-7.0,6.3529,0.0,0.0,0.0,0.15,0.15,0.15,55,45,36,255,22,0,0,0.1,0
1008,5,1,1,12.0,-7.0,5.6941,0.0,0.0,0.0,0.15,0.15,0.15,55,45,36,255,22,0,0,0.1,0
1009,5,1,1,13.0,-7.0,5.1765,0.0,0.0,0.0,0.15,0.15,0.15,96,91,69,255,22,0,0,0.1,0
1010,5,1,1,14.0,-7.0,4.7059,0.0,0.0,0.0,0.15,0.15,0.15,69,58,40,255,22,0,0,0.1,0
